,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
563,421,1.1217850870000001,0.206367288,0.529086016,1.318228783,-0.161514781,0.024066812000000003,-0.020503357,0.103401335,-0.023410734,0.039350897,1.3919930230000002,1.432679109,0.02233205,0.218358253,-0.841327901,-0.600662977,0.071538587,-0.585419895,-0.154840582,-0.183744711,-0.037896931,0.121195339,-0.04662255,0.239375996,0.617559531,-0.342429486,0.03961795,0.00710722,1.0,0.0
564,422,-0.792748252,-0.554385047,1.6985443919999998,-3.774039106,0.005128985,-0.353166296,0.362088897,0.044960964000000006,1.96838823,-2.24579757,1.034872724,1.433987601,-0.047105117,-0.383137264,-0.047074844000000005,-0.41072567,-0.872547678,0.520402037,-0.5343295229999999,-0.003959381,0.325067431,1.155921061,-0.17194132899999998,-0.268315352,0.005260925,-1.0214705,0.014805688000000001,-0.07778897900000001,60.92,0.0
565,423,1.174845814,-0.09710484,-0.361082798,0.9144903459999999,0.594571029,1.106664149,-0.114835384,0.307649854,0.34784573399999996,0.06975722599999999,-0.6098346720000001,-0.059615684,-1.2422601979999999,0.432566819,-0.518048386,0.043840929,-0.537445239,0.251097124,0.5705902860000001,-0.138106426,-0.157769451,-0.388798487,-0.303408408,-1.737287571,0.805329462,-0.221754615,0.018557919,-0.008569909,43.34,0.0
566,423,1.161123361,0.654049832,0.21196567600000002,2.521864464,0.156581564,-0.58346052,0.442846699,-0.12091439400000001,-0.9594005859999999,0.7158694809999999,-0.155990226,-0.354074282,-0.9171804640000001,0.727635502,0.521758013,-0.021360119,-0.033509525,-0.958702429,-1.363450555,-0.258545519,0.025278231,0.046085115999999995,-0.025789304,0.377011773,0.5859697220000001,0.080867982,-0.028148258,0.008323383,3.75,0.0
567,425,-0.367058186,1.035851243,1.108064492,-0.065458503,0.366305902,-0.322658467,0.596340239,0.10967160199999999,-0.31867108899999996,-0.543920665,-0.373580024,-0.304509058,-0.20076891800000002,-0.349963399,1.2121777040000001,0.211685137,0.17702686199999998,-0.42545461,-0.311541957,0.073949915,-0.262880963,-0.6713069690000001,-0.022586639,-0.347484866,-0.197109969,0.125082546,0.25879572300000003,0.09068924199999999,3.59,0.0
568,426,-1.932055404,1.7246178019999998,1.288228811,-0.396997995,-0.140202424,2.470520826,-1.865298221,-5.186854858,0.794763542,0.155379391,0.034517317,0.906737901,-0.027171776,-0.404303277,-0.47394940799999996,0.27403409300000003,-0.222340226,0.41688316700000005,0.36344606399999996,-1.108658191,5.273420048,-1.6819974480000002,0.5260245179999999,-1.2071786740000001,-0.017368783,0.376704273,0.139676265,-0.16409410800000002,16.19,0.0
569,426,-0.42412602,0.943261997,1.133353827,-0.16633779,0.387243438,-0.030381616,0.46604481299999995,0.275040959,-0.527931832,-0.364996705,1.294315627,0.212521564,-0.633655364,-0.082418374,0.547718126,0.415066881,-0.042596777999999995,0.102803553,-0.031698784,0.068551247,-0.211157825,-0.5821260770000001,-0.021226912,-0.379103827,-0.241854063,0.106795711,0.25181094,0.080462097,4.95,0.0
570,427,-0.847311956,0.854261495,0.33881615299999995,0.8901366740000001,0.8047514659999999,1.1655013509999999,-0.081408011,0.879014031,-0.39473711200000006,-0.111114117,-0.841302647,-0.240613257,-1.170181201,0.699976845,-0.242779511,-0.336723182,-0.000298333,0.583674238,1.664117175,0.081904342,-0.046690192,-0.075300882,-0.30847905,-1.733136733,0.087036234,-0.129208942,0.294333957,0.071198099,11.36,0.0
571,427,-0.856567135,0.842155882,1.716676851,-0.016177614,1.054485807,-0.440337635,1.463573681,-0.378756841,-0.72854399,0.042131550999999996,1.4717332159999998,-0.206399494,-1.690500706,0.476756136,-0.136423983,-0.318364953,-0.551950933,-0.18874562600000003,-0.8574675420000001,-0.101960461,0.049031994,0.297740764,-0.45650152,0.19772418100000003,0.6105232079999999,-0.420531463,-0.458258405,-0.381306159,12.98,0.0
572,427,0.173200432,-1.8233460559999999,0.307208485,1.3426906669999998,-1.358110718,-0.136943694,0.355662815,-0.159310859,0.854919118,-0.581898525,-0.8988730629999999,0.8473383940000001,0.40789131,-0.449137192,-0.8736023740000001,-0.43130745299999995,0.24996470899999998,-0.582009346,0.18821947,0.9863249479999999,0.182255069,-0.32755542,-0.536358775,0.507572679,0.33185285,0.469279934,-0.102721495,0.106900915,539.17,0.0
573,427,0.823787878,-0.90293787,0.107280278,0.38445076899999997,-0.790004777,-0.431548625,0.114446844,-0.124467348,0.706185473,-0.38498359200000004,-1.131253792,0.000949819,-0.488193049,-0.002213075,0.032372688,0.036773355,-0.054470415999999994,-0.587653422,0.538507235,0.38066862,-0.203972475,-0.99555778,-0.17350876,-0.063200034,0.180528534,0.8485484529999999,-0.115665774,0.041673607,246.96,0.0
574,427,1.031076262,-0.455232992,1.561884491,1.562478535,-0.93012702,1.407877534,-1.148563277,0.62670233,1.465479945,-0.24599798899999997,0.09660387599999999,1.1956296990000002,-0.768874996,-0.72877717,-2.027927632,-0.5540181989999999,0.283586474,-0.12189480800000001,0.29554290899999996,-0.21159135399999998,-0.080414359,0.24050444399999998,-0.087826124,-0.275648307,0.47077761799999995,-0.244789345,0.11187539999999999,0.019805549,10.0,0.0
575,430,-1.8602576919999998,-0.62985892,0.9665704479999999,0.8446320759999999,0.759982662,-1.481172903,-0.509681452,0.540722085,-0.7336233879999999,-0.371621504,0.8597411620000001,0.37260884,-1.240184766,0.998391329,-0.346387125,-0.39167858299999997,0.348289432,0.282124766,1.165893165,0.320449625,0.26802779600000004,0.125515236,-0.225028535,0.586664443,-0.031598082,0.570168024,-0.043007486,-0.22373948,0.0,0.0
576,430,-1.647247746,1.627046142,0.828098227,-1.1927085,-1.218393734,-1.547978485,-0.06306461299999999,0.635640649,0.564944973,0.052423212999999996,-0.250582869,0.020229953999999998,-0.7633529790000001,0.314848222,0.556575,0.626996539,-0.24834546600000001,-0.452638236,-1.053111298,0.179014465,-0.136867795,-0.28538551,0.149182494,0.9240947909999999,-0.176509163,0.68228663,0.07250819900000001,-0.095067418,2.31,0.0
577,430,1.331282331,-0.460775041,0.201621104,-0.5828475329999999,-0.81535767,-0.863856547,-0.272425285,-0.228813916,-1.194788866,0.710580257,1.571596524,0.8338512659999999,0.95213481,-0.198454513,-1.0628291140000001,0.613136796,0.385393201,-1.362581492,1.013423236,0.15720463699999998,0.23953179,0.71803022,-0.181652195,0.617561424,0.7601307409999999,-0.10063481,-0.009469163000000001,0.0014068029999999999,30.0,0.0
578,432,-2.149164312,0.12806181,-0.155948824,-0.050980292,-0.646230553,-1.027986417,0.49906229999999996,0.7690783390000001,-0.47964435200000005,-0.711914588,0.570784265,0.5194266820000001,-1.282063664,1.082844376,-1.262651528,0.34626126799999996,-0.12167874599999999,0.14874610800000002,-0.25366494300000003,-0.34888716700000005,0.154949846,0.370654755,0.520347295,0.55570483,-0.318997226,0.274310028,0.184558859,-0.29683558,102.13,0.0
579,432,-0.751709953,1.19840953,1.287421436,-0.38476306600000004,0.090426157,-0.40686503700000004,0.5567395039999999,-1.9795924480000002,-0.517511986,-0.18727293899999997,0.368932551,0.42889243299999996,0.574490061,0.083043457,1.197242632,-0.860634527,0.460705715,-1.0175237209999999,0.491529502,-0.198500355,1.534497515,-0.203298891,0.037478477999999996,0.474355446,-0.25258157,1.090398195,-0.040971272999999996,-0.117358974,22.03,0.0
580,433,-0.579830914,0.885570271,0.730110833,0.756646788,0.636427471,-0.455796708,0.825371405,-0.18867795,-0.873479111,0.23043449,0.9878158109999999,0.806197026,0.5717519679999999,0.423297097,0.12279803199999999,-0.19466742199999998,-0.56677727,0.475025433,0.9173220670000001,-0.034864267000000004,0.178555191,0.511952382,-0.129812901,0.031972454,-0.46044484700000005,-0.435318666,-0.07306362400000001,0.246336306,34.27,0.0
581,433,-0.599758604,1.383107191,2.381260976,2.6861834669999998,0.317046871,0.801453202,0.591630122,0.000285357,-1.259087701,1.0799033009999999,0.8154021359999999,0.737496336,0.850838951,-0.39057671899999996,-0.577268174,-0.33064523100000004,-0.110746786,0.139604956,1.655321917,0.41555873200000004,-0.268742788,-0.388862766,-0.273141128,0.006995314,0.144277051,0.08108178,0.041199166,-0.081264545,5.31,0.0
582,434,-0.679292516,1.120837093,1.319394198,1.2498267159999998,1.147786232,-0.08653415800000001,1.001435703,-0.039752022000000005,-1.3744967430000001,0.012874028999999999,-1.6270862659999998,-0.498173773,0.539217436,0.057768084000000004,-0.153201655,0.99214329,-1.212355314,0.09977422300000001,-1.110998395,-0.011140799,0.06752084,0.030112417000000002,-0.296953792,-0.6198495860000001,0.282799352,-0.059403791,0.048695127000000005,0.109199771,25.03,0.0
583,436,-0.850529095,0.963376439,1.6544529119999998,-0.592041267,0.534175225,-0.138949774,0.9390269090000001,-0.096405276,-0.24699958600000002,-0.943910193,-1.448698407,0.44216130000000003,1.0476945290000002,-0.529840329,-0.914963304,0.09894876300000001,-0.605293696,-0.502668144,-0.086856634,-0.048379612,-0.210380992,-0.516509859,-0.400127241,-0.40634010200000004,0.621243758,0.201346627,-0.135414591,0.046319665999999995,15.8,0.0
584,438,1.491574445,-1.088277746,0.552852186,-1.289875814,-1.3911751959999998,-0.10176802300000001,-1.156643004,-0.023063557000000002,-1.70601176,1.41957718,0.625897342,0.47224137200000005,1.2629397409999998,-0.776937607,-1.5932258430000001,-0.735048175,0.554896098,0.20306389,0.558620125,-0.294561898,-0.22423067600000002,0.008610801,-0.090742974,0.045120972,0.593903444,-0.100271294,0.05210308,0.00453739,2.0,0.0
585,438,1.2870867959999999,-0.392364105,0.513359804,-1.237321915,-0.402555693,0.47490801899999996,-0.793082017,0.14659033300000002,1.6763421490000001,-1.089981154,-1.0533296559999998,0.91300034,1.7415520969999998,-0.418637364,2.45109142,0.102132451,-0.8246449220000001,0.58823897,0.278219131,0.015737001,0.220590211,0.90136048,-0.276483934,-1.249997022,0.6469347329999999,-0.44012999399999997,0.127178484,0.027224189,8.49,0.0
586,439,-0.14256159699999998,0.9959080309999999,1.348948763,0.651921501,0.40229010200000004,-0.141451962,0.7353658809999999,-0.182280962,-0.552171796,0.377373819,1.080587713,0.913908499,1.023626159,-0.042831767,0.30091824899999997,-0.075265179,-0.7947493459999999,0.786581132,0.6609814829999999,0.273829853,0.259457175,1.1608333370000001,-0.26079503600000004,0.051829995999999996,-0.40505823700000004,-0.273671855,0.30434859,0.023758618,3.67,0.0
587,439,1.2587777390000001,-0.05931276,0.314051845,-0.111066733,-0.503006121,-0.704088585,-0.156473113,-0.051543717999999995,0.36929188700000004,-0.210175904,-0.133846325,-0.131048188,-0.720066615,0.423255175,1.475941727,0.000962489,0.020428459,-0.848828048,-0.281283414,-0.156057415,-0.09273001199999999,-0.24949572600000003,0.086933661,0.12484758,0.141428628,0.9926934070000001,-0.072255526,-0.0017425160000000002,0.77,0.0
588,441,-0.42133565,0.84537344,-0.18005264,-1.194077184,2.7378004010000003,3.293114329,0.375298829,0.66092351,-0.31958809,-0.128709364,0.041619202,-0.436775846,-0.108979575,-0.46794720799999995,1.0846012329999999,0.583542647,-0.600490434,0.31382030699999997,0.321886397,0.278626157,-0.309462385,-0.836050684,-0.053805028,0.940154624,-0.39577410700000004,-0.006256453,0.060371028,-0.013897008,9.27,0.0
589,441,-0.565328982,-0.061420412,2.197933824,-1.9587951069999998,-0.048529205,0.748807725,0.29658804,-0.149943151,1.209928539,-0.9111078140000001,0.960782373,0.8386689909999999,0.39778160700000004,-0.641078967,1.21325376,-0.83638966,-0.286264199,0.6647734120000001,1.820390605,0.247161662,0.104993,0.88552455,-0.5487670370000001,-0.7114672679999999,0.26714663899999996,0.24215982600000002,-0.306742171,-0.41048417,50.0,0.0
590,442,-0.627616604,0.841973755,0.8407279409999999,-1.3510592909999999,0.182650198,-0.48454113600000004,0.46510991100000004,0.181787935,-0.074016234,-0.774766938,-0.766203498,-0.093228403,-0.021442938999999998,0.156260711,0.6772622090000001,0.382874055,-0.47094521799999994,-0.7107252140000001,-0.847331912,-0.215993808,-0.022654182000000002,-0.101469263,-0.083594161,-0.387957909,-0.298916136,0.7711896140000001,-0.467112727,-0.27108443,2.23,0.0
591,442,-0.7533603790000001,0.547357465,0.632549899,-1.728279505,0.937092114,-1.065110962,1.511596058,-0.27907425199999997,-0.59172695,-1.132870047,-1.179867508,0.086923349,0.617976648,0.102907426,-0.502361524,0.7944526679999999,-1.164664857,-0.795370991,-1.004457978,0.03288824,-0.266659525,-1.073148848,0.092292015,-0.43754939299999995,-0.14638670199999998,0.387433541,-0.061505403,0.110388389,77.98,0.0
592,443,-0.6447115170000001,0.662711243,1.488930928,1.299352823,0.091519045,0.195377108,0.469805056,0.29843564300000003,-0.41932788200000004,0.07456165,1.085808305,0.38206966299999995,-1.267782589,0.436118868,-0.380324824,-1.033240502,0.511542983,-0.10931313599999999,0.93478034,0.198551247,0.054275660999999996,0.326933084,-0.008161645,0.203423703,-0.159352493,-0.250927873,0.40073968299999996,0.19996977800000001,46.77,0.0
593,444,0.548588125,-1.106394323,-0.6508811,0.572799288,-0.148004058,0.055980722999999996,0.551553049,-0.133969888,-0.20495738600000002,-0.036852731,0.326795193,0.47019302,0.202573084,0.557297781,0.374304725,0.7216623659999999,-1.015090089,0.630461329,0.402817417,0.742848836,0.212745142,-0.279628093,-0.568728867,-0.7792068759999999,0.507367082,0.41056887700000005,-0.12173392699999999,0.056037777999999996,399.07,0.0
594,446,-1.1461028359999998,1.350273691,0.9072091390000001,-0.04068157,-0.242920133,-1.099858709,0.579042123,0.045618994,0.460784208,0.47042480600000003,-0.44112677899999997,-1.002299372,-1.6599767730000001,-0.291488592,1.150417251,0.418426911,0.07717557,0.031448107999999995,-0.158770183,0.331215629,-0.39694675100000004,-0.8957592659999999,0.09968586,0.27564259399999996,-0.04521721099999999,0.095849025,0.563119358,0.307944726,17.99,0.0
595,446,1.063317136,-0.795950552,1.268758719,0.6469695129999999,-1.4208862309999999,0.438476165,-1.104652827,0.370816662,-0.49243243700000006,0.848072167,1.0158047190000001,0.331884964,-0.849556126,0.08399734800000001,0.081860961,-1.301215728,0.009884154000000001,1.5056885219999998,-1.319173115,-0.520121074,-0.272118839,-0.356985567,0.093598869,0.157000597,0.082894975,-0.399380833,0.08740189699999999,0.039421401,64.0,0.0
596,448,-0.242497088,0.89117001,1.164786546,1.025391845,0.7291226709999999,0.6635009510000001,0.7605598159999999,-0.004531493,0.037370254,0.128624435,-1.5670903669999998,-0.6876009890000001,-0.7943116440000001,-0.09587895,0.40722574100000003,-0.972315192,0.205304918,-0.281837061,1.111565289,0.18978475600000003,-0.161343131,0.047255183,-0.302695076,-0.931315322,-0.008611241,-0.187110921,0.259245653,-0.030635252999999998,11.99,0.0
597,449,-0.8565251009999999,0.583290076,1.3890137740000001,-0.344699052,0.267594321,-0.951375413,0.523116935,-0.049229333,-0.076944017,-0.405757624,-0.161189306,-0.22529901800000002,-0.9121940690000001,0.300952261,0.654658694,0.107401491,-0.281286183,-0.8892315120000001,-1.184941297,-0.330847383,-0.056911357,-0.309940139,0.167010356,0.359246439,-0.9696510140000001,-0.18579325800000002,-0.136897052,0.233671762,10.2,0.0
598,450,1.216890712,-0.735671037,0.23635830300000002,-0.579814425,-1.178603901,-0.9305140209999999,-0.386017988,-0.12091676,-1.0817585790000002,0.861883865,1.226286669,0.108625445,-0.70968429,0.555629175,0.237259097,-1.142885149,-0.138678041,1.424469718,-0.56154043,-0.39237971,-0.29151409699999997,-0.586820189,0.009280151,0.557000498,0.163172877,1.005773654,-0.087848084,0.006504099,75.65,0.0
599,452,-0.693682517,-0.166271691,2.036280787,-2.2277083159999997,-0.186089943,0.885565597,-0.113835745,0.165882282,-0.889372321,0.278742004,0.256235485,-1.268649527,-0.846928105,-0.47154231,0.33587659200000003,1.845123111,-0.609403705,-0.23178091899999997,0.115881372,0.08411874300000001,0.37648031200000004,1.048357228,-0.544973559,-1.143769268,0.41931306700000004,-0.08465451,-0.21291186,-0.200410345,49.98,0.0
600,453,1.072205481,-0.253477795,0.802396579,0.379596205,-0.9363429440000001,-0.760366048,-0.21465656800000002,-0.132001107,0.390459764,-0.22889057899999998,-0.186383825,0.521914196,0.7159253109999999,-0.04046025,1.325213549,0.5345870079999999,-0.524414678,-0.22706751100000003,-0.222792973,0.137672055,-0.036784972,-0.270993864,0.018831178,0.438929543,0.099047594,0.43528316799999994,-0.036979316,0.038834685,92.91,0.0
601,454,-3.1338912939999997,2.8873942360000004,2.178689733,-1.5765346569999998,1.434509971,-0.68731266,3.816056391,-3.416915097,5.459274357999999,8.82175647,1.55804896,-1.138601357,0.010142968,-4.644308205,1.584559708,-1.564508262,-2.276041307,-1.1476795309999999,-0.46440866,3.5856277960000003,-1.6596104790000001,-0.498517565,-0.476667639,0.302196385,0.299992714,-0.35915485700000005,-0.958818038,-2.7356227619999998,9.65,0.0
602,455,1.179162173,0.2053271,0.7049705940000001,0.6978124640000001,-0.566141305,-0.8309442990000001,-0.013823924,-0.093148378,0.026188575,-0.10655002699999999,0.45763782700000005,0.555107409,0.060747017,0.32774635,1.260356312,-0.138325278,0.057051160999999996,-1.147650132,-0.677127622,-0.15095067,-0.19631162300000002,-0.543614542,0.233358607,0.597346018,0.06870569900000001,0.091725263,-0.012834438,0.020737611,1.98,0.0
603,457,-0.469790196,-0.009723488,1.759078994,-0.086506216,-0.50893966,0.7576072140000001,0.256744326,0.208422033,0.41420824799999995,-0.8511589359999999,-1.041644735,0.6298044629999999,1.024226948,-0.774699791,-0.011694153,-0.649469316,0.400604849,-0.71316489,1.084289398,0.367977336,-0.030372745,0.050121457,0.248683244,-0.37336204100000003,-0.7257091,0.992874209,0.10665760699999999,0.160211425,121.48,0.0
604,457,-0.942972866,1.812574711,2.112754065,2.2117905540000002,-0.067564928,-0.614475549,0.7755333940000001,-0.07829894700000001,-1.276690048,0.939465827,0.083359478,0.22723426600000002,0.7853606670000001,-0.040083941,0.63405063,0.157938998,-0.24090146,-0.522261219,-0.32944262399999996,0.295910351,-0.181811665,-0.44111449,0.004497504,0.881531875,-0.169524571,-0.213305191,0.313371275,0.24670731699999998,2.72,0.0
605,458,1.217092392,-0.185347265,-0.34300089,0.087359307,1.584355828,3.849896526,-1.112153562,1.037267623,0.35659177299999995,0.056661405,-0.222468704,0.044351756,0.19501844,0.074010527,1.587307649,1.008702851,-1.214905223,0.796282988,-0.344376814,0.024228166000000002,0.070683009,0.083822415,-0.055255529000000005,0.995397594,0.50206238,-0.332054748,0.06546766700000001,0.03540578,13.0,0.0
606,459,1.2941573370000001,1.132084249,-2.148605138,1.230031072,1.447894134,-0.767675509,0.575634926,-0.094475277,-0.454617146,-1.3492153880000002,1.145807179,-0.796739007,-1.050166154,-3.050235203,0.58474349,1.671186056,2.032407806,2.394429078,-0.038914198,-0.046194244,-0.257463477,-0.726439533,-0.374827804,-1.358994478,0.968891686,-0.22558393300000001,0.027084276,0.071322311,2.99,0.0
607,459,-0.528217505,0.9812318459999999,1.6529880540000002,-0.150715087,0.13704798699999998,-0.203980368,0.583369654,0.16524639,-0.781696163,-0.21114738800000002,1.8247718240000002,1.171574362,0.607026344,0.237985709,0.306871733,0.009962341,-0.332372933,-0.45819410899999996,-0.137627145,0.127768329,-0.12356916800000001,-0.272730916,0.023886635,0.223935517,-0.297776979,0.06830017599999999,0.281018331,0.11155701,6.99,0.0
608,460,-2.264656301,-0.707191615,1.0802430490000001,-4.657545034,-0.157183324,-0.34540570600000003,0.595041997,-0.38670398899999997,2.211140803,0.788945963,1.596412601,0.695610086,-0.871538803,-1.010868325,0.152614496,-2.7370358319999997,-0.355965951,0.88608637,-1.677695254,-0.164657857,-0.632026824,0.222079406,-0.18941168,-0.332602695,0.05019678,-1.168869913,-0.20879314699999998,-0.48675412100000004,50.78,0.0
609,460,-0.73572277,1.2802911540000002,1.113868261,1.09077388,0.5658248260000001,0.615339416,0.572713029,0.203275028,-0.613854115,-0.303758092,-1.151570192,0.730029658,1.556613618,-0.238002272,0.151024185,-1.01377739,0.321403185,-0.586643603,1.096323221,0.076541375,-0.043853841,0.18816060899999998,-0.34530261700000003,-0.7086071279999999,0.270183143,-0.182807671,-0.26098737,-0.185368182,13.49,0.0
610,460,-2.4002607000000005,-1.383753644,1.61015057,-2.452648773,-0.5923916920000001,-0.041593492,-0.554246548,0.090479125,-1.85285952,1.6891433930000002,1.006714441,-0.585982253,0.456055352,-0.7267288340000001,0.023941397000000003,0.067992058,-0.031857859,0.496252941,-0.80427288,-0.69353715,-0.223479925,0.48441596299999995,0.31886613,-0.32622844300000003,0.587977512,-0.126953962,0.123829712,0.485188936,79.0,0.0
611,460,1.314054294,0.43317128200000005,-0.57755944,0.71588293,0.683582921,-0.194720003,0.44220999299999997,-0.147778558,-0.495027382,0.20841781399999998,0.333679068,0.647474311,0.35689800899999996,0.642853586,0.040678848,0.30879081399999997,-1.0015063290000001,0.476711848,0.474566499,-0.088304634,-0.018595585,-0.016908607,-0.306040157,-0.8101911740000001,0.986071782,-0.24241594600000002,-0.011942811000000001,-0.010326537,2.85,0.0
612,462,-1.113781289,0.11737805400000001,2.090359902,0.473339799,0.48937933100000003,-0.9937928159999999,0.038140211,0.145453364,-0.8512876620000001,-0.19276469300000001,1.4095285119999998,0.245435625,-0.811979434,0.628821405,0.685018177,0.087970411,-0.22293937,0.297347724,0.9967076290000001,0.262599193,-0.075002661,-0.5886872670000001,0.044266085,0.505592909,-0.012213638999999998,0.200640558,-0.012297068000000001,0.079744123,13.99,0.0
613,463,-0.386725975,0.17256499,0.732582645,-1.434662211,0.033065294,-1.0436574809999999,0.720715055,-0.15076312,0.422941845,-1.2250851059999999,-0.09024987400000001,-0.09656136,-0.8192300929999999,0.671445513,2.131868092,-1.4886285280000002,0.658885093,-0.348634435,1.58260075,0.17525052600000002,0.14319643699999998,0.402445558,-0.020878812,0.121543225,-0.194311335,0.114302135,0.114047724,0.135686593,55.0,0.0
614,463,1.298897892,-1.050674022,-0.301586977,-2.69813978,-1.081624634,-0.983307404,-0.365930904,-0.099131876,0.618335314,-0.6053251999999999,1.4590859619999998,1.006454038,-0.967427948,0.627581673,0.558909649,-3.1392686210000003,0.712542621,1.216327746,0.454500205,-0.551491346,-0.27085518399999997,-0.12387374300000001,-0.11316954900000001,0.22414551600000002,0.729243003,-0.658223899,0.073129623,0.006890069,37.57,0.0
615,463,-0.6345969779999999,0.866354365,1.123836027,-0.304041138,1.173910353,0.257117549,0.7543247909999999,0.17173520399999997,-0.825981,-0.531057505,0.549388754,0.5986086079999999,0.31381374100000003,0.354547923,-0.156778172,0.328550852,-0.9839326540000001,0.23590588,-0.630727658,-0.10523931,0.160462973,0.42287329100000004,-0.353720811,-0.847192435,0.206896351,-0.436112266,0.110134095,0.102260716,1.0,0.0
616,464,1.1572354459999998,0.138019292,0.384987397,1.4036004290000001,-0.22251176399999997,-0.197942681,0.01826416,0.029727005,0.412465804,-0.10270866,-0.6738202870000001,0.101237715,-0.936231549,0.226935914,-0.005099422,-0.684869024,0.309748288,-0.87860907,-0.36341697,-0.234542568,-0.10889972199999999,-0.12428054300000001,-0.05545411099999999,0.07299008900000001,0.634637765,-0.310493292,0.033930603,0.014936892,11.99,0.0
617,464,-0.8394727820000001,1.3499684669999998,0.478163335,0.507629155,0.539551233,0.430460613,0.237863643,0.58988293,-0.89651454,-0.012142665,0.550147651,0.73439634,0.52869876,0.681578958,0.563012069,-0.082055856,-0.344145646,0.417524179,0.665014045,0.019276227,0.186384293,0.583830371,-0.137196816,-0.836186213,-0.138521526,-0.259281737,0.18176047,0.130868077,1.48,0.0
618,465,1.263769328,-0.19775484,0.326901206,0.274103867,-0.476462137,-0.11724134300000001,-0.334771047,0.004087947,-1.414381863,0.9316046720000001,1.3878926269999998,0.951115872,0.721499344,0.35529533700000004,0.25961425,-1.5767242069999998,-0.172808125,1.172854245,-1.205054885,-0.530571337,-0.247242553,-0.177196558,-0.009728887,-0.011025971,0.491120281,-0.315903631,0.055419392000000005,0.013076088999999999,7.69,0.0
619,466,-1.0645586120000001,0.432451521,0.128326561,-2.019741143,0.01443357,-0.487551863,0.293955892,0.08770198800000001,-0.473573342,1.350466565,0.014346243,-0.920272344,-1.2114396729999999,-0.20315097199999999,-1.440059414,1.137245133,-0.224755046,-0.6953134329999999,0.713190795,0.398423022,0.112732493,0.667152579,-0.092997215,-0.53305974,0.003726073,-0.271817242,0.689156177,0.480553988,20.0,0.0
620,471,1.377497103,-0.662564629,-0.13014904,-0.562680169,-0.832895167,-0.910753853,-0.327043249,-0.201708727,-0.523052865,0.6069106439999999,-1.054682151,-1.360771315,-1.342495781,0.06881174,-0.045773648,0.70045689,0.5730505579999999,-1.365161364,0.947649981,0.042620403,0.133023466,0.287920729,-0.224324758,0.052895872000000003,0.775264862,-0.042444942,-0.026106799,0.003801333,48.0,0.0
621,472,-1.1009196540000001,1.029587577,1.348333019,-1.3620823519999998,-0.34346498700000005,-0.671658951,0.291221713,0.37999435200000004,0.338839349,-0.438420635,-0.511769708,-0.547060718,-1.245945912,0.263623706,0.901413492,0.38238263100000003,-0.267487898,-0.649733763,-1.0671091590000001,0.002147266,-0.110387981,-0.180427277,-0.0071968019999999995,0.068876702,-0.410540367,0.731643092,0.08405079,-0.057235629,0.92,0.0
622,472,1.0170549690000001,-0.185048783,1.181666067,1.073490204,-0.550586426,0.971826768,-0.8064519309999999,0.484792244,0.517268097,-0.060123955,1.446990443,1.19801346,-0.070890784,0.006577365999999999,0.432215271,-0.14987287400000002,-0.090841394,-0.195277245,-0.870040664,-0.164292863,0.239286567,0.875847991,-0.053457579000000005,-0.26991849100000004,0.328906924,-0.217332072,0.09620761900000001,0.020796223,17.57,0.0
623,472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.27095283600000003,-0.838586565,-0.41457544799999996,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.7253210069999998,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1.0
624,472,1.040781236,0.10956917199999999,0.357987396,1.118997981,-0.105373135,-0.056836751,0.055026226,0.045164584,-0.350572631,0.151601972,1.576597765,1.181847285,0.39060179799999994,0.476672325,0.445940825,0.039946783,-0.469181623,-0.06649551599999999,-0.564015814,-0.020910772,0.188378055,0.48763083700000004,-0.147081022,0.036690596,0.565456683,-0.27548918699999997,0.023385592,0.019021416,59.88,0.0
625,476,-0.867554211,-0.418633339,2.294926687,0.21986966100000002,-0.085820323,-0.8392044259999999,-0.7249474690000001,0.22181195399999998,0.423738134,-0.43187570299999994,-0.867638465,-0.486136976,-0.799464938,-0.169084911,0.963012476,0.013252479,0.07286216200000001,0.28771189199999997,0.788588033,0.22669412600000002,0.23130635,0.5474698179999999,-0.001608179,0.461130993,-0.504833532,1.1466917140000001,0.06165102099999999,0.146243502,1.0,0.0
626,477,-0.34723999200000005,1.140217971,1.28906647,0.061069658,0.03251417,-0.960933237,0.756414763,-0.091272834,-0.43972701,-0.525814954,-0.16850987,0.06478089299999999,0.397228285,-0.484435751,0.86395074,0.37236818,-0.009786676999999999,-0.168769864,-0.092690891,0.14406144199999998,-0.257643018,-0.667491773,-0.005055187,0.33556921799999995,-0.148200806,0.071064031,0.24546032,0.099186439,9.51,0.0
